Price,SquareFootage,SchoolRating,RenovationQuality,Garage,CrimeRate,LocalAmenities
340697.6327,1358.99,7.26,5.81,1,51.8,3.47
523913.4523,1499.56,5.06,4.53,0,50.21,5.37
174698.0105,550.0,4.26,5.85,1,49.06,9.77
364840.3267,1556.62,6.48,5.11,0,68.38,5.27
342576.4266,1058.22,6.75,5.3,1,30.52,7.03
182179.1184,1244.05,6.48,3.81,1,23.75,7.93
669964.7707,987.0,10.0,8.09,0,27.97,10.0
403389.7835,1551.59,9.54,6.76,1,16.56,5.55
191792.6936,1396.28,8.63,5.15,0,50.85,4.85
257093.7751,1258.17,8.59,3.18,0,0.88,2.45
312373.5076,550.0,7.66,4.29,0,45.68,7.75
309018.0742,792.4,9.71,9.42,1,38.52,7.01
402029.5958,694.21,9.72,5.91,1,27.12,4.44
672571.3857,2032.13,10.0,7.69,0,61.39,7.21
229907.5308,550.0,6.41,2.88,1,32.58,5.44
217357.924,654.97,7.71,5.71,0,1.87,7.15
148126.1958,983.26,5.18,7.19,1,24.37,9.72
218535.876,818.16,7.61,5.73,0,16.28,7.88
134893.7547,854.43,5.24,8.55,0,13.6,8.72
404306.4957,944.74,7.16,7.26,0,62.6,10.0
242998.1077,954.69,2.77,0.15,0,43.88,1.22
365937.7664,1286.44,7.02,4.63,1,0.97,9.96
205722.127,550.0,3.72,3.73,0,82.59,6.22
407233.324,550.0,7.13,3.34,1,30.57,3.53
181396.4881,710.61,7.79,5.49,0,25.3,0.67
351914.018,1520.43,6.24,7.44,1,37.87,5.85
322452.2104,1723.34,7.63,4.4,0,4.17,8.97
308210.9175,550.0,1.98,1.01,0,53.6,4.64
196708.7074,1258.21,6.51,2.58,1,29.21,4.89
397168.0803,760.77,8.78,7.33,0,15.77,2.45
185061.8277,1107.73,5.07,1.53,0,14.31,3.62
212457.828,629.81,9.05,7.86,0,19.15,10.0
150955.8344,774.79,7.55,5.08,0,27.19,5.27
105457.0652,550.0,6.37,3.21,0,36.25,7.65
624890.7904,1636.28,10.0,7.65,1,24.94,6.69
295492.6005,1589.14,7.56,7.02,1,78.42,10.0
124085.0562,660.24,6.86,5.72,0,36.51,1.16
177240.2426,675.85,5.93,3.96,0,42.85,6.73
310063.45,864.89,8.15,2.75,0,52.18,5.38
493358.2648,1787.89,10.0,7.98,0,21.09,9.58
231996.3563,1410.37,7.09,6.66,0,34.45,6.18
214548.5399,1405.06,5.26,6.35,0,56.05,3.39
387699.8519,1397.05,3.31,2.59,0,88.12,8.17
111636.4294,951.87,7.44,4.96,0,32.25,5.54
155726.5703,550.0,5.26,4.54,0,42.59,5.18
591930.0137,1695.37,10.0,6.56,1,62.82,6.11
276254.3653,1886.97,5.65,5.93,0,4.8,7.9
111551.2801,752.35,6.48,4.72,0,53.33,8.86
174452.5836,648.46,3.03,3.57,1,58.97,8.16
668647.8979,1714.27,7.15,6.55,0,21.66,7.66
232974.9339,1615.82,5.55,3.01,0,9.94,3.34
277380.0021,1222.1,4.92,4.55,0,23.77,8.01
272173.3089,934.48,7.29,5.33,1,27.23,5.97
269865.6223,1220.89,5.37,3.19,1,33.93,7.26
119279.6245,550.0,5.46,2.2,0,45.99,1.79
372771.7711,550.0,6.49,2.45,1,43.63,3.01
177184.5331,900.88,4.06,3.49,0,38.38,4.1
197643.7107,1025.08,8.99,6.17,1,19.88,5.08
475695.0762,743.68,7.77,6.45,1,11.74,5.49
521223.2561,1747.75,8.18,5.14,1,20.41,10.0
409191.0991,1099.78,10.0,7.15,0,14.22,8.3
464400.5953,1392.18,8.54,5.68,1,52.33,10.0
109741.0849,963.22,5.37,5.84,0,43.83,2.58
186141.0781,550.0,1.12,2.69,0,44.49,7.55
538065.9273,1009.7,7.14,8.12,0,32.11,0.31
325228.2416,611.55,4.26,4.57,0,35.99,5.04
448028.7047,631.66,6.93,10.0,1,39.19,4.31
200364.2045,660.33,8.73,4.67,0,53.07,3.77
264995.9968,1768.98,5.76,3.95,1,38.64,2.67
649144.8176,2173.66,6.8,10.0,0,12.95,8.91
454510.2017,974.21,6.27,5.99,0,53.26,7.82
335873.3856,1219.17,8.49,5.65,0,3.8,5.24
249815.1871,1592.1,8.92,4.14,0,55.69,8.43
240373.1799,1556.84,7.92,1.44,0,7.5,7.31
138488.8491,561.45,7.08,2.95,0,45.99,6.45
349328.3292,729.32,9.13,3.67,0,50.3,7.14
196604.6614,1809.46,4.0,5.75,1,66.98,9.23
273717.0881,757.46,5.98,6.05,0,39.19,0.29
709042.0325,1843.76,8.3,7.96,1,23.49,9.97
364999.49,1111.51,8.84,4.27,0,57.19,2.05
509396.2491,1294.63,8.53,9.24,1,13.67,5.35
236450.6019,748.14,6.01,5.49,0,1.62,5.3
197654.435,993.36,7.25,5.56,0,37.0,5.86
254220.8671,712.47,7.62,6.67,0,39.42,8.51
421588.8578,663.23,8.05,6.14,0,0.32,6.63
529606.7556,550.0,1.51,0.34,1,29.26,4.23
196234.218,1423.83,6.37,3.42,0,35.01,4.43
100792.618,550.0,3.38,6.38,0,27.04,8.3
251684.8424,1077.59,7.55,4.7,1,26.13,10.0
429472.0052,789.19,8.42,7.33,1,37.2,6.69
728016.4966,1511.32,9.07,8.04,1,49.65,10.0
113969.9106,683.04,3.77,2.25,0,23.32,5.6
216506.6648,1286.25,6.07,7.49,0,54.66,3.02
191530.8126,550.0,8.3,5.61,1,23.38,4.46
151390.0694,972.21,7.23,0.95,1,8.14,5.8
165566.0579,550.0,6.24,3.87,0,9.63,9.66
240397.6212,1420.65,8.02,5.41,1,25.05,7.22
309856.2555,936.24,9.13,6.49,1,47.29,5.88
482017.4676,947.18,10.0,5.46,1,20.65,5.1
237640.116,1307.13,7.66,5.81,0,20.24,4.24
427661.1892,1372.34,8.4,6.06,0,6.97,4.42
117175.1588,550.0,7.78,4.89,0,4.75,6.68
118141.2757,629.32,6.74,4.96,1,79.91,2.8
287988.1446,1438.43,7.83,3.79,0,48.11,9.76
321142.0997,1625.2,6.62,5.7,0,13.9,3.87
413664.9046,1376.55,5.49,5.64,1,56.19,5.88
156162.9293,1039.41,5.16,3.74,0,44.08,2.3
317603.9583,1010.05,5.1,3.28,0,27.42,8.19
448351.6474,1923.15,6.83,4.93,0,33.33,9.03
539724.7337,1285.87,8.32,3.9,0,38.81,10.0
108849.7826,764.24,8.25,3.68,1,21.28,7.59
757606.1064,927.68,7.7,5.03,1,38.64,7.5
646683.8933,1586.68,8.4,6.61,1,0.37,8.04
354263.9805,661.87,4.69,5.14,0,44.14,10.0
356287.0826,1778.38,8.09,5.26,0,61.01,5.76
462583.2748,988.52,7.03,6.56,1,21.94,4.73
160359.5372,757.98,4.49,4.13,0,17.33,7.93
147211.5983,550.0,5.96,3.03,1,30.77,5.44
189728.5889,662.87,7.07,5.07,0,61.7,5.58
236938.4329,586.15,6.44,6.47,0,29.18,6.41
206992.6136,1400.29,5.88,6.58,0,15.64,3.06
216351.837,630.03,7.41,6.26,1,69.15,9.36
407297.9846,1871.96,9.83,5.85,0,30.99,7.48
429335.8056,684.72,7.01,4.64,1,49.92,3.95
470536.3101,1594.17,10.0,6.74,0,0.05,10.0
222127.8787,1014.24,8.05,3.22,0,24.35,4.42
125751.5402,601.06,4.95,2.16,0,18.73,3.77
225552.1553,550.0,3.94,2.49,0,49.83,4.62
105444.823,755.33,7.33,2.23,0,41.03,2.17
260584.5972,1032.2,6.93,4.97,0,1.39,7.43
290268.5031,1608.32,9.3,5.25,1,32.16,0.5
141848.9918,629.97,5.54,2.48,0,59.2,2.37
170595.5044,550.0,5.14,1.73,0,13.99,2.05
315021.7668,1083.33,7.12,4.83,0,9.09,10.0
461560.2178,1578.04,7.9,6.26,1,22.54,3.89
419156.6199,1679.19,6.38,7.85,0,13.46,7.81
127826.9011,1289.57,3.14,6.28,0,50.43,3.8
182090.5999,591.9,6.4,6.51,1,50.95,7.26
297585.6719,1451.47,7.23,3.71,1,28.07,2.76
755262.7602,1766.78,8.88,3.73,1,53.11,7.92
155192.2549,550.0,7.44,3.0,0,7.13,6.3
204151.4319,1177.71,4.13,0.16,0,15.24,0.34
302811.6508,1491.55,5.78,5.45,0,53.75,4.05
157531.1689,1026.14,7.87,2.93,0,25.87,2.56
377986.588,1155.62,8.95,7.58,0,52.83,9.69
95483.31074,550.0,8.02,3.82,0,18.48,2.68
302758.8424,854.37,4.11,3.4,0,23.05,10.0
396505.3981,1109.92,7.28,8.21,1,48.72,9.1
170764.9409,1013.29,6.09,2.64,0,38.19,3.42
381030.2686,1138.02,6.12,4.12,0,28.96,10.0
146398.0981,550.0,5.0,3.92,0,35.38,2.55
127574.0886,732.92,5.21,4.19,0,39.45,0.15
284982.2862,1349.32,8.44,7.41,0,27.37,10.0
429178.0547,935.84,8.04,3.24,0,14.04,4.34
698889.7303,1069.97,10.0,7.59,1,14.14,9.64
361331.6827,1809.95,8.99,6.26,0,18.64,4.09
405334.8917,1228.64,9.11,7.61,0,31.0,3.71
174132.6508,1337.19,7.04,6.29,1,8.8,3.09
204763.8543,604.56,7.8,3.79,0,65.68,2.21
125895.9984,731.32,5.74,2.49,0,4.2,5.6
397836.7671,550.0,8.0,5.24,1,14.52,10.0
161135.927,1355.66,4.07,4.17,0,38.9,7.49
146561.8749,741.88,3.76,0.08,1,64.32,4.79
293761.9376,888.27,3.98,4.67,1,58.76,7.76
145855.3631,550.0,4.33,1.14,1,9.3,7.54
299565.611,1240.92,10.0,6.39,0,60.77,1.47
285644.6181,601.46,5.63,6.28,1,62.41,6.15
201575.1283,884.33,9.03,5.4,1,3.99,10.0
508240.4454,1506.08,10.0,6.7,0,39.94,10.0
255145.0835,967.51,9.66,6.57,0,22.47,8.55
459045.6798,550.0,6.93,6.86,1,26.34,5.67
254020.7906,550.0,9.84,6.06,0,16.52,9.1
261380.4163,1376.46,5.66,3.76,0,43.32,3.58
740112.2268,2547.46,10.0,10.0,0,0.54,4.75
121511.9327,739.23,6.96,8.14,0,37.34,5.54
367594.2369,1447.9,7.65,6.72,0,26.63,5.54
545986.41,897.54,9.49,6.82,1,7.54,5.01
131853.8666,550.0,5.22,3.95,0,22.78,6.25
306098.3293,663.07,5.76,4.06,0,2.37,6.68
243722.0049,876.67,5.49,6.32,0,12.17,9.22
205791.8109,781.03,8.14,6.39,1,31.48,9.28
150480.8039,663.49,5.15,4.37,1,16.97,2.67
376167.3388,1214.64,6.63,9.85,0,14.21,8.3
559482.5761,1095.74,8.79,9.88,1,70.56,8.56
226594.365,1318.79,7.22,5.45,1,11.63,10.0
819756.8075,1364.97,7.92,4.6,1,24.85,7.49
456955.7679,838.39,9.53,5.26,1,20.33,6.72
411991.4629,1026.67,5.62,5.9,0,53.39,3.64
265594.885,550.0,7.76,3.2,0,47.83,0.49
146992.1027,550.0,6.58,2.74,0,31.04,8.6
168317.69,620.57,4.09,2.99,0,36.93,10.0
345118.1716,550.0,6.29,3.45,0,27.87,7.33
194963.479,550.0,5.61,1.08,0,39.14,9.87
484959.3802,1239.34,8.71,4.93,0,36.4,5.07
356015.9725,550.0,6.9,4.39,1,58.32,1.92
117545.4523,558.95,5.1,4.57,0,63.23,9.13
358135.5706,1150.13,4.45,3.32,1,5.1,0.34
108250.9154,678.79,6.36,0.54,0,12.69,4.19
436641.5751,1084.07,9.67,6.0,0,5.06,4.24
340925.1564,1160.49,8.28,7.8,0,17.36,5.81
277979.9734,550.0,8.21,2.91,0,67.46,10.0
340473.0578,979.4,7.39,6.14,1,76.65,5.63
527805.1623,1459.29,6.78,5.81,0,28.59,5.29
738479.0872,2080.79,10.0,7.75,0,5.92,9.4
384302.9634,1647.88,6.18,4.37,0,39.02,2.0
370207.3866,1543.39,10.0,6.93,1,13.03,3.3
1004323.974,1758.77,7.05,6.78,0,51.13,6.66
260655.36,1046.69,10.0,7.1,0,16.44,4.42
460878.5145,826.87,6.83,5.49,0,1.75,4.58
147534.5009,696.73,4.58,3.68,1,31.93,6.58
270841.8469,550.0,4.14,4.23,0,49.17,7.72
420255.3959,613.33,7.67,9.3,0,21.63,5.4
201157.2822,1145.91,5.76,8.06,1,23.37,8.21
149122.5341,677.25,5.04,1.08,0,25.86,3.0
101236.1876,830.58,8.12,4.32,1,4.65,4.25
290723.6744,573.09,8.71,7.71,0,25.32,4.78
98169.57031,690.15,5.13,0.94,1,7.89,6.91
295544.7864,1569.16,8.43,7.51,1,11.91,6.52
191694.2262,941.5,7.11,5.54,1,45.58,5.2
339351.4185,1015.29,10.0,5.4,0,2.74,5.95
265426.7808,860.64,6.05,4.21,0,7.69,7.23
197631.161,550.0,4.0,2.32,1,52.1,9.62
307135.0187,1928.68,8.03,6.93,0,22.35,10.0
210467.5593,1208.45,5.65,5.79,0,16.9,7.3
166751.417,550.0,7.51,2.67,1,36.83,4.12
115497.4784,1034.69,3.51,4.19,1,34.97,6.7
521908.9706,1795.97,9.17,6.7,1,38.08,7.08
136992.0677,1190.94,7.95,4.5,1,7.87,5.1
366814.4459,1108.37,10.0,8.92,0,3.17,6.36
184777.0587,550.0,6.36,4.86,0,27.5,4.59
242666.8636,942.63,8.25,4.3,0,40.96,7.27
192633.9577,1647.35,4.53,3.77,0,30.26,2.18
198393.1279,842.16,4.28,2.53,0,20.73,9.42
319313.7717,1236.08,8.01,5.55,0,21.04,4.06
624102.7058,1160.99,6.37,5.55,0,38.53,3.28
243174.9977,1017.07,9.47,4.49,0,59.74,3.2
284620.829,1037.88,10.0,7.76,0,34.81,10.0
244850.0049,846.6,7.36,2.97,0,9.77,8.39
133702.1794,550.0,2.58,0.96,0,47.09,7.63
333808.6597,1337.64,10.0,8.33,0,45.72,9.31
371386.4164,684.47,8.62,5.3,0,12.23,2.98
203789.1138,550.0,6.0,2.65,0,36.12,4.0
163712.9443,550.0,7.22,2.04,0,20.05,5.15
140569.2476,550.0,5.06,3.98,0,23.83,8.74
299562.5482,715.39,7.81,3.47,0,59.49,7.6
404176.0086,1035.96,8.61,4.82,0,25.97,8.67
126134.1796,550.0,6.74,6.11,1,30.7,5.05
194939.3225,1029.58,7.46,3.86,1,0.22,6.67
158916.1659,550.0,4.04,2.25,1,43.77,7.32
382139.7344,1097.56,6.47,7.01,0,28.62,8.28
409646.4482,1335.51,6.34,4.95,0,62.9,10.0
163072.4876,682.34,8.64,2.93,0,40.19,4.98
237747.1793,1123.28,6.54,7.44,1,53.25,10.0
197044.3929,550.0,6.68,7.36,0,29.04,4.97
316639.2276,708.42,7.12,4.08,0,47.05,0.52
347310.1185,1468.73,5.74,8.12,0,61.96,4.89
544753.5428,2874.7,6.59,4.99,0,17.59,10.0
208902.9946,550.0,9.9,6.54,0,15.63,4.72
234979.2686,1581.77,8.86,7.32,0,22.96,7.42
332962.2617,1242.35,7.65,4.31,1,60.9,7.92
317104.3559,985.36,7.33,5.56,1,55.3,3.1
224959.1089,793.64,7.15,1.75,1,2.97,3.68
451307.7722,1910.04,7.69,5.51,0,8.05,1.76
248188.2014,550.0,6.34,5.92,1,10.67,5.8
122746.0041,550.0,4.36,1.84,1,18.0,7.03
338867.9445,737.53,6.39,6.11,0,43.53,6.68
675749.7362,1726.85,5.2,4.6,0,14.61,10.0
150688.617,717.8,5.74,4.75,1,33.84,4.81
275672.8901,1335.43,6.49,5.7,0,36.0,8.39
505005.466,1239.85,5.41,4.68,0,28.45,4.41
139508.8518,674.92,2.63,5.85,1,87.5,8.34
263709.1885,550.0,5.18,6.23,0,29.48,6.96
341005.1752,1631.08,8.72,7.37,0,14.35,7.25
277856.4616,1532.21,5.59,4.29,0,21.53,6.68
649669.2624,1481.17,5.04,7.69,0,22.61,7.34
317898.9263,918.94,6.51,5.64,0,25.49,3.26
300761.3612,973.77,6.5,6.27,0,2.2,7.15
186732.3028,554.97,8.11,4.24,0,8.98,7.72
101200.0991,858.03,6.49,7.56,0,25.54,2.57
178030.8073,1007.38,7.08,4.8,0,13.5,6.32
293853.7085,1204.2,7.13,4.57,0,38.88,5.14
281753.5547,1457.4,7.26,5.23,0,6.85,7.95
248310.5492,734.98,5.17,3.51,0,3.66,3.76
217832.0938,643.37,9.05,4.13,1,11.71,2.7
186989.4931,947.5,6.08,5.87,0,18.24,4.99
220819.4242,1498.97,8.2,4.47,0,33.71,6.77
197143.7222,568.77,4.49,4.77,0,75.0,5.77
109940.888,965.05,8.95,5.06,0,52.21,6.21
235334.2782,550.0,8.18,4.13,0,2.7,1.91
388797.7139,1146.22,5.12,8.05,1,44.19,5.03
577241.146,1519.21,7.96,5.69,1,26.52,4.94
597377.9812,1447.61,6.88,4.21,0,57.51,3.21
705372.4253,1614.62,6.48,5.21,0,44.33,0.72
363917.0858,1226.92,7.68,6.32,0,24.6,4.48
515634.3517,1049.9,6.62,6.24,0,63.55,6.76
152349.6387,550.0,7.37,3.04,1,62.76,2.51
156294.8951,550.0,6.23,1.08,0,81.87,8.6
288045.5479,1099.53,8.43,3.46,0,6.51,6.0
273380.3483,684.2,7.66,4.83,0,32.37,4.38
160724.8169,680.06,7.88,6.18,0,46.06,7.54
435240.8127,939.55,8.91,8.77,1,1.7,10.0
716433.5331,1740.34,6.06,8.31,1,19.57,6.78
333010.0784,1199.9,8.75,8.42,0,61.23,3.86
155707.1319,550.0,6.46,5.77,0,25.07,5.33
179323.0848,855.93,5.15,4.21,1,34.96,3.47
407439.7019,1144.52,6.1,4.67,0,12.4,4.45
508459.2489,1349.61,5.17,5.93,1,44.57,1.66
542237.5536,1224.89,7.78,7.8,0,22.74,10.0
157550.5442,849.06,6.26,5.21,0,46.06,2.72
102361.1318,632.25,5.24,0.31,0,15.28,6.88
336339.7509,1446.43,5.34,5.2,0,64.45,6.39
548417.5068,1721.87,9.07,7.82,0,20.47,6.53
492994.8442,2269.73,8.45,6.42,1,82.91,7.4
266981.4133,550.0,5.07,3.47,0,18.98,4.97
121380.2128,550.0,4.26,3.33,0,33.01,10.0
214948.975,550.0,5.91,2.23,0,2.96,7.46
455238.6954,1448.19,10.0,5.85,0,24.53,10.0
288870.6199,953.36,7.74,5.21,1,17.44,6.59
432138.2935,1227.8,8.85,6.39,0,36.4,5.16
414412.5618,883.15,6.7,6.57,1,6.41,10.0
220214.6421,550.0,6.35,4.54,0,24.77,4.6
470218.5031,1244.67,8.01,5.53,0,52.85,1.74
257070.3771,1050.59,7.82,5.97,1,53.12,0.98
118652.161,954.8,6.79,4.8,1,5.65,3.89
198478.5025,607.86,6.35,4.07,1,39.02,9.55
265407.0054,1505.14,7.67,7.87,0,36.62,10.0
348528.6559,816.72,6.59,7.08,1,18.06,5.46
168989.7578,584.62,4.85,3.41,1,8.62,10.0
324848.6239,1251.03,5.65,2.26,0,38.21,4.38
272175.1689,550.0,6.34,6.5,1,38.2,7.17
309475.7389,550.0,5.88,4.35,0,56.39,7.09
153827.7845,550.0,4.92,1.7,1,39.13,5.87
313865.4735,607.23,6.96,2.53,1,52.82,6.57
443389.278,1236.55,8.96,7.64,1,41.27,6.8
209759.2238,726.54,7.43,2.59,0,32.81,5.46
265414.2368,674.01,8.43,4.25,0,31.79,7.66
107426.5406,550.0,4.45,2.88,1,38.99,1.05
149402.0683,1610.1,4.85,5.64,0,61.7,4.54
103278.1342,1504.11,7.1,1.3,0,20.0,3.06
239890.6814,550.0,9.37,4.35,1,2.23,10.0
277576.4536,1232.47,5.21,3.66,1,45.65,4.25
300684.2367,1470.97,6.49,5.25,0,44.06,10.0
658461.7223,1745.5,9.52,8.24,0,23.53,9.75
105964.3135,550.0,5.62,4.22,1,36.16,5.83
209563.6654,550.0,4.71,4.08,1,26.94,8.05
439467.0557,1176.06,8.16,4.9,1,40.06,1.94
400585.8474,1236.22,6.89,7.7,0,35.03,5.57
268381.7089,550.0,8.86,5.09,1,10.75,2.72
257144.2688,851.23,4.71,5.79,0,54.61,0.39
231303.0824,595.56,4.78,1.51,0,35.32,5.87
210158.5888,550.0,7.21,4.53,0,42.68,5.76
380776.593,861.76,6.34,5.33,0,56.54,3.54
408102.7685,1400.76,6.5,4.3,1,7.13,5.29
203731.6781,550.0,5.63,4.46,1,4.42,5.94
123193.9487,550.0,7.45,1.13,0,11.14,6.55
247501.9945,618.65,5.9,0.81,1,77.3,7.64
401829.2799,707.14,8.07,4.71,0,0.62,6.01
257544.0629,576.07,5.66,4.68,1,17.39,4.54
455322.6958,550.0,8.02,6.47,1,48.87,7.2
210645.6183,550.0,8.65,2.22,0,44.25,4.47
363091.1189,1155.32,10.0,8.1,0,61.11,6.82
287941.7178,1153.8,8.82,5.13,1,28.6,2.87
170832.8612,1774.77,5.22,1.71,1,7.13,8.69
415698.1237,869.91,8.59,3.34,1,7.45,6.21
191113.1065,670.27,5.4,2.81,1,46.63,6.27
105192.0811,1084.8,6.1,2.5,0,35.06,9.23
154994.5258,685.34,6.46,2.05,1,35.17,4.2
606503.4716,2550.32,9.12,5.58,1,36.85,8.38
284932.3879,993.08,7.21,6.2,0,38.4,5.51
281318.7199,1954.7,10.0,5.84,0,14.96,7.39
477219.5197,1380.55,7.28,2.03,1,54.97,3.94
210429.3823,1113.68,10.0,7.8,0,7.55,3.89
97058.08872,805.65,3.45,4.79,0,48.83,2.91
252608.5174,891.53,6.81,4.87,0,41.16,5.81
113721.45,672.98,7.2,5.51,0,31.76,8.58
157786.9365,689.33,5.03,5.58,1,32.73,6.19
258261.7063,1266.2,6.1,4.44,0,7.87,4.7
295611.038,774.56,8.15,7.71,0,44.58,2.61
409661.7901,1427.49,9.63,8.07,1,8.02,10.0
183257.9263,1067.69,6.84,2.27,1,26.3,0.83
374394.5975,1558.66,8.89,6.44,1,34.11,10.0
334716.2929,1128.87,6.92,1.54,0,39.81,9.79
466152.7444,939.53,9.5,6.74,0,64.54,4.18
318949.998,988.48,4.51,4.09,0,1.22,8.59
662675.9344,1591.14,10.0,7.22,0,40.4,9.7
529933.9121,1532.08,8.46,7.76,0,31.49,9.54
114033.9786,594.66,6.96,5.04,0,56.4,0.08
447754.7187,1729.89,10.0,7.99,1,12.56,10.0
242858.6649,660.69,10.0,7.05,0,42.55,5.76
483449.2151,2090.48,10.0,3.81,1,11.08,3.96
222101.5906,1433.02,6.24,4.41,0,45.39,10.0
196117.0289,588.25,6.59,4.22,1,4.08,3.59
449192.4444,1055.31,10.0,2.72,0,53.58,8.25
230854.4814,743.14,6.24,6.14,0,57.53,2.77
261312.3182,704.82,6.2,3.6,0,3.62,2.66
352065.9162,950.65,7.53,5.33,0,42.78,7.25
164942.1664,550.0,7.86,5.35,0,0.81,8.04
111416.3788,550.0,6.17,3.34,0,42.26,5.76
389326.1707,1484.56,6.69,3.78,1,8.45,6.65
478728.7203,972.33,5.99,6.77,1,39.7,10.0
198737.0467,774.15,5.81,0.53,0,51.73,3.57
137475.7105,550.0,4.88,1.31,0,40.44,8.22
248291.5764,978.14,2.46,5.3,0,14.87,5.89
497908.5102,1891.21,10.0,5.6,0,11.61,4.41
185133.6985,550.0,6.23,5.27,0,20.34,0.44
269852.9375,707.61,6.69,4.77,1,35.34,4.12
410553.001,846.35,8.05,3.72,1,24.23,3.81
791421.1359,1529.15,7.04,6.86,1,51.26,8.21
241697.619,980.17,4.58,7.6,0,34.9,7.87
260961.0197,982.34,7.33,4.01,0,17.67,6.3
255798.0539,905.99,7.17,3.09,0,1.93,5.22
240067.7589,1135.98,5.93,2.24,0,22.02,7.81
291908.329,712.37,10.0,6.48,0,32.68,10.0
123582.7738,1917.9,7.54,3.85,1,35.89,4.69
183923.0472,1161.81,7.56,6.16,0,12.5,8.67
144160.3422,846.7,6.7,4.46,0,13.62,6.19
126155.5558,592.62,4.46,4.14,1,30.37,5.13
312914.8435,1186.64,7.68,6.43,1,34.22,5.29
267071.2183,1151.39,6.61,6.32,0,32.37,10.0
185708.2598,550.67,7.2,4.35,1,58.64,4.26
342115.0793,1466.77,8.77,5.76,0,56.45,2.61
451105.5525,1404.97,9.28,8.84,0,38.42,5.43
315108.9475,550.0,10.0,9.07,1,11.19,9.74
245992.4681,550.0,4.66,1.4,0,24.96,3.76
103526.004,550.0,2.81,3.21,0,45.34,6.58
146559.7638,550.0,5.78,3.54,1,5.03,7.12
556251.2911,1538.12,7.59,6.24,0,54.86,8.6
454814.8805,1395.6,6.59,3.26,0,21.54,5.96
195228.6598,826.08,3.63,0.34,0,70.57,7.35
442888.6542,1451.42,5.63,3.3,0,50.98,10.0
127557.7162,835.07,4.69,4.35,1,34.01,5.24
486556.1798,903.0,4.64,7.4,0,59.96,4.94
523320.7973,1521.72,10.0,8.24,0,54.28,5.79
161248.7798,556.89,5.55,2.88,0,12.97,9.45
164336.9609,1044.51,2.87,3.04,1,82.63,10.0
157616.4141,603.16,6.29,2.21,0,9.15,5.6
285671.5703,918.67,8.41,5.6,0,27.92,6.19
397727.5906,988.67,8.51,5.81,1,29.59,7.97
150205.808,930.22,5.95,3.14,0,30.8,6.81
215155.1638,1795.33,6.73,4.96,0,55.56,5.26
319925.1832,1156.68,5.27,4.91,1,45.17,0.97
204468.4431,550.0,10.0,8.11,0,49.56,6.86
240192.4531,804.51,8.55,5.44,1,61.67,6.9
293998.622,1063.0,4.52,5.74,0,57.09,0.8
103947.6295,550.0,6.75,0.86,1,12.0,9.59
374382.3752,1059.86,9.08,4.99,1,23.53,6.18
181429.723,767.75,4.39,2.68,1,11.5,7.88
179790.1416,550.0,6.62,3.38,1,51.3,0.71
497007.6325,766.24,8.11,7.19,0,59.51,10.0
453356.7745,1167.36,9.67,8.58,0,16.17,5.29
226058.3649,1202.03,5.15,2.26,1,30.4,3.03
767631.1509,619.77,6.56,6.9,0,15.18,5.36
138522.2516,550.0,7.16,3.28,0,41.36,3.59
298185.6107,1013.74,7.0,1.2,0,31.02,5.33
136062.8211,550.0,6.73,3.33,0,30.77,3.2
209445.4725,1024.93,10.0,6.4,1,58.15,3.1
300301.079,1674.24,7.83,4.82,0,29.0,8.3
149637.461,897.47,6.05,2.04,1,46.24,2.62
506890.4558,1923.32,5.55,7.6,0,13.18,7.72
124414.6586,778.67,7.1,5.4,0,33.54,7.7
116627.4035,919.69,8.62,5.41,0,6.51,3.6
186234.3612,1215.85,7.36,5.79,0,27.22,3.94
313547.4323,1435.79,5.17,4.95,1,33.29,0.33
243713.4611,1584.32,10.0,4.56,1,5.91,7.17
171925.6082,550.0,1.42,5.45,0,39.53,2.58
169487.1027,993.91,2.72,1.86,1,7.91,10.0
242334.6467,550.0,8.22,7.9,1,53.63,10.0
268097.0147,550.0,9.05,6.06,0,29.23,2.74
323252.7729,632.87,4.08,2.0,0,40.08,2.67
432711.3006,949.39,9.14,4.64,1,24.21,1.54
849297.2307,2405.6,8.09,5.79,0,38.32,0.71
417029.354,1141.4,6.84,6.41,0,4.85,10.0
245986.2987,616.19,5.9,6.65,0,39.64,8.83
256817.128,1493.56,3.94,3.94,0,64.1,5.84
173399.3359,1045.86,8.62,4.53,0,18.79,4.45
205482.8076,550.0,5.8,3.86,1,59.07,5.42
173956.117,1117.45,6.48,3.91,1,0.62,2.99
578259.3649,1553.28,6.01,6.71,0,18.2,7.96
268927.7861,550.0,7.6,8.67,0,14.79,7.65
257575.6003,823.51,6.29,5.44,1,25.85,2.76
133591.3704,571.69,1.97,1.65,0,53.87,0.91
631525.8582,1787.52,9.11,6.95,0,39.2,5.77
453458.35,1412.25,6.09,8.8,1,24.89,10.0
98005.92278,583.67,6.17,2.85,0,31.95,8.46
193380.8159,889.66,6.41,2.5,1,17.91,8.72
161003.0709,1130.17,6.02,4.46,0,60.37,0.41
275767.8705,995.68,7.35,4.33,1,38.76,4.74
633005.2522,636.25,4.86,8.01,1,30.16,7.26
229955.6612,937.7,10.0,4.74,0,12.76,7.61
104494.1398,550.0,4.36,4.42,0,41.49,8.01
228007.9217,745.2,10.0,4.86,1,9.3,5.61
229550.2489,1310.42,10.0,4.01,0,44.41,3.73
